Receipt ID,Product ID,Supplier ID,Receipt Date,Quantity Received,Unit Cost
RC-000396,OFF-AR-1021,SUP-101,2023-09-25,256,21.05
RC-000397,OFF-AR-1021,SUP-101,2023-10-30,242,21.05
RC-000398,OFF-AR-1021,SUP-101,2023-12-04,254,21.05
RC-000399,OFF-AR-1021,SUP-101,2024-01-08,247,21.05
RC-000400,OFF-AR-1021,SUP-101,2024-02-12,266,21.05
RC-000401,OFF-AR-1021,SUP-101,2024-03-25,272,21.05
RC-000402,OFF-AR-1021,SUP-101,2024-05-06,282,21.05
RC-000403,OFF-AR-1021,SUP-101,2024-06-10,244,21.05
RC-000404,OFF-AR-1021,SUP-101,2024-07-22,279,21.05
RC-000405,OFF-AR-1021,SUP-101,2024-08-26,258,21.05
RC-000406,OFF-AR-1021,SUP-101,2024-10-07,269,21.05
RC-000407,OFF-AR-1021,SUP-101,2024-11-11,251,21.05
RC-000408,OFF-AR-1021,SUP-101,2024-12-23,288,21.05
RC-000409,OFF-AR-1021,SUP-101,2025-01-27,272,21.05
RC-000410,OFF-AR-1021,SUP-101,2025-03-10,287,21.05
RC-000411,OFF-AR-1021,SUP-101,2025-04-14,259,21.05
RC-000412,OFF-AR-1021,SUP-101,2025-05-26,287,21.05
RC-000413,OFF-AR-1021,SUP-101,2025-07-07,264,21.05
RC-000414,OFF-AR-1021,SUP-101,2025-08-11,259,21.05
RC-000415,OFF-AR-1021,SUP-101,2025-09-15,251,21.05
RC-000416,OFF-AR-1021,SUP-101,2025-10-20,243,21.05
RC-000417,OFF-AR-1021,SUP-101,2025-11-24,246,21.05
RC-000418,FUR-FU-1022,SUP-111,2023-02-13,144,137.77
RC-000419,FUR-FU-1022,SUP-111,2023-05-01,143,137.77
RC-000420,FUR-FU-1022,SUP-111,2023-07-24,139,137.77
RC-000421,FUR-FU-1022,SUP-111,2023-10-23,148,137.77
RC-000422,FUR-FU-1022,SUP-111,2024-01-15,146,137.77
RC-000423,FUR-FU-1022,SUP-111,2024-04-08,155,137.77
RC-000424,FUR-FU-1022,SUP-111,2024-06-24,139,137.77
RC-000425,FUR-FU-1022,SUP-111,2024-09-09,150,137.77
RC-000426,FUR-FU-1022,SUP-111,2024-12-02,143,137.77
RC-000427,FUR-FU-1022,SUP-111,2025-02-24,155,137.77
RC-000428,FUR-FU-1022,SUP-111,2025-05-19,142,137.77
RC-000429,FUR-FU-1022,SUP-111,2025-08-18,142,137.77
RC-000430,FUR-FU-1022,SUP-111,2025-11-10,142,137.77
RC-000431,FUR-TA-1023,SUP-107,2023-02-20,48,136.94
RC-000432,FUR-TA-1023,SUP-107,2023-04-17,49,136.94
RC-000433,FUR-TA-1023,SUP-107,2023-06-19,52,136.94
RC-000434,FUR-TA-1023,SUP-107,2023-08-07,54,136.94
RC-000435,FUR-TA-1023,SUP-107,2023-10-02,56,136.94
RC-000436,FUR-TA-1023,SUP-107,2023-11-20,50,136.94
RC-000437,FUR-TA-1023,SUP-107,2024-01-15,49,136.94
RC-000438,FUR-TA-1023,SUP-107,2024-03-04,51,136.94
RC-000439,FUR-TA-1023,SUP-107,2024-04-22,54,136.94
RC-000440,FUR-TA-1023,SUP-107,2024-06-03,51,136.94
RC-000441,FUR-TA-1023,SUP-107,2024-07-29,54,136.94
RC-000442,FUR-TA-1023,SUP-107,2024-09-16,54,136.94
RC-000443,FUR-TA-1023,SUP-107,2024-11-11,56,136.94
RC-000444,FUR-TA-1023,SUP-107,2024-12-30,52,136.94
RC-000445,FUR-TA-1023,SUP-107,2025-02-17,49,136.94
RC-000446,FUR-TA-1023,SUP-107,2025-04-07,49,136.94
RC-000447,FUR-TA-1023,SUP-107,2025-05-12,48,136.94
RC-000448,FUR-TA-1023,SUP-107,2025-07-07,52,136.94
RC-000449,FUR-TA-1023,SUP-107,2025-08-25,56,136.94
RC-000450,FUR-TA-1023,SUP-107,2025-10-13,49,136.94
RC-000451,FUR-TA-1023,SUP-107,2025-12-08,56,136.94
RC-000452,OFF-AR-1024,SUP-113,2023-02-06,1283,23.81
RC-000453,OFF-AR-1024,SUP-113,2023-05-01,1225,23.81
RC-000454,OFF-AR-1024,SUP-113,2023-07-17,1256,23.81
RC-000455,OFF-AR-1024,SUP-113,2023-10-09,1223,23.81
RC-000456,OFF-AR-1024,SUP-113,2023-12-25,1208,23.81
RC-000457,OFF-AR-1024,SUP-113,2024-03-18,1303,23.81
RC-000458,OFF-AR-1024,SUP-113,2024-06-10,1255,23.81
RC-000459,OFF-AR-1024,SUP-113,2024-09-02,1293,23.81
RC-000460,OFF-AR-1024,SUP-113,2024-11-25,1246,23.81
RC-000461,OFF-AR-1024,SUP-113,2025-02-17,1270,23.81
RC-000462,OFF-AR-1024,SUP-113,2025-05-12,1310,23.81
RC-000463,OFF-AR-1024,SUP-113,2025-08-04,1285,23.81
RC-000464,OFF-AR-1024,SUP-113,2025-10-27,1275,23.81
RC-000465,FUR-FU-1025,SUP-103,2023-02-27,473,138.26
RC-000466,FUR-FU-1025,SUP-103,2023-05-29,492,138.26
RC-000467,FUR-FU-1025,SUP-103,2023-08-28,484,138.26
RC-000468,FUR-FU-1025,SUP-103,2023-11-20,472,138.26
RC-000469,FUR-FU-1025,SUP-103,2024-02-19,508,138.26
RC-000470,FUR-FU-1025,SUP-103,2024-05-20,485,138.26
RC-000471,FUR-FU-1025,SUP-103,2024-08-12,474,138.26
RC-000472,FUR-FU-1025,SUP-103,2024-11-04,486,138.26
RC-000473,FUR-FU-1025,SUP-103,2025-01-27,483,138.26
RC-000474,FUR-FU-1025,SUP-103,2025-04-28,511,138.26
RC-000475,FUR-FU-1025,SUP-103,2025-07-28,486,138.26
RC-000476,FUR-FU-1025,SUP-103,2025-10-20,474,138.26
RC-000477,OFF-ST-1026,SUP-103,2023-02-20,232,15.02
RC-000478,OFF-ST-1026,SUP-103,2023-05-29,230,15.02
RC-000479,OFF-ST-1026,SUP-103,2023-08-28,232,15.02
RC-000480,OFF-ST-1026,SUP-103,2023-11-20,236,15.02
RC-000481,OFF-ST-1026,SUP-103,2024-02-19,237,15.02
RC-000482,OFF-ST-1026,SUP-103,2024-05-20,229,15.02
RC-000483,OFF-ST-1026,SUP-103,2024-08-19,236,15.02
RC-000484,OFF-ST-1026,SUP-103,2024-11-11,236,15.02
RC-000485,OFF-ST-1026,SUP-103,2025-02-03,229,15.02
RC-000486,OFF-ST-1026,SUP-103,2025-04-28,256,15.02
RC-000487,OFF-ST-1026,SUP-103,2025-07-28,234,15.02
RC-000488,OFF-ST-1026,SUP-103,2025-10-13,229,15.02
RC-000489,OFF-ST-1027,SUP-111,2023-02-20,2230,17.21
RC-000490,OFF-ST-1027,SUP-111,2023-04-24,2352,17.21
RC-000491,OFF-ST-1027,SUP-111,2023-06-26,2374,17.21
RC-000492,OFF-ST-1027,SUP-111,2023-08-28,2420,17.21
RC-000493,OFF-ST-1027,SUP-111,2023-10-23,2213,17.21
RC-000494,OFF-ST-1027,SUP-111,2023-12-18,2196,17.21
RC-000495,OFF-ST-1027,SUP-111,2024-02-12,2170,17.21
RC-000496,OFF-ST-1027,SUP-111,2024-04-08,2216,17.21
RC-000497,OFF-ST-1027,SUP-111,2024-06-10,2394,17.21
RC-000498,OFF-ST-1027,SUP-111,2024-08-05,2250,17.21
RC-000499,OFF-ST-1027,SUP-111,2024-09-30,2171,17.21
RC-000500,OFF-ST-1027,SUP-111,2024-11-25,2216,17.21
RC-000501,OFF-ST-1027,SUP-111,2025-01-27,2392,17.21
RC-000502,OFF-ST-1027,SUP-111,2025-03-24,2183,17.21
RC-000503,OFF-ST-1027,SUP-111,2025-05-19,2186,17.21
RC-000504,OFF-ST-1027,SUP-111,2025-07-14,2190,17.21
RC-000505,OFF-ST-1027,SUP-111,2025-09-15,2392,17.21
RC-000506,OFF-ST-1027,SUP-111,2025-11-10,2223,17.21
RC-000507,OFF-AR-1028,SUP-103,2023-03-13,2112,17.79
RC-000508,OFF-AR-1028,SUP-103,2023-06-12,2125,17.79
RC-000509,OFF-AR-1028,SUP-103,2023-09-11,2113,17.79
RC-000510,OFF-AR-1028,SUP-103,2023-12-11,2157,17.79
RC-000511,OFF-AR-1028,SUP-103,2024-03-11,2073,17.79
RC-000512,OFF-AR-1028,SUP-103,2024-06-10,2128,17.79
RC-000513,OFF-AR-1028,SUP-103,2024-09-09,2118,17.79
RC-000514,OFF-AR-1028,SUP-103,2024-12-09,2138,17.79
RC-000515,OFF-AR-1028,SUP-103,2025-03-10,2159,17.79
RC-000516,OFF-AR-1028,SUP-103,2025-06-09,2143,17.79
RC-000517,OFF-AR-1028,SUP-103,2025-09-08,2118,17.79
RC-000518,OFF-AR-1028,SUP-103,2025-12-08,2132,17.79
RC-000519,OFF-ST-1029,SUP-106,2023-02-27,856,25.27
RC-000520,OFF-ST-1029,SUP-106,2023-04-24,830,25.27
RC-000521,OFF-ST-1029,SUP-106,2023-06-19,889,25.27
RC-000522,OFF-ST-1029,SUP-106,2023-08-21,902,25.27
RC-000523,OFF-ST-1029,SUP-106,2023-10-23,904,25.27
RC-000524,OFF-ST-1029,SUP-106,2023-12-25,906,25.27
RC-000525,OFF-ST-1029,SUP-106,2024-02-19,841,25.27
RC-000526,OFF-ST-1029,SUP-106,2024-04-15,845,25.27
RC-000527,OFF-ST-1029,SUP-106,2024-06-10,857,25.27
RC-000528,OFF-ST-1029,SUP-106,2024-08-05,870,25.27
RC-000529,OFF-ST-1029,SUP-106,2024-09-30,857,25.27
RC-000530,OFF-ST-1029,SUP-106,2024-11-25,851,25.27
RC-000531,OFF-ST-1029,SUP-106,2025-01-20,825,25.27
RC-000532,OFF-ST-1029,SUP-106,2025-03-17,879,25.27
RC-000533,OFF-ST-1029,SUP-106,2025-05-12,864,25.27
RC-000534,OFF-ST-1029,SUP-106,2025-07-07,871,25.27
RC-000535,OFF-ST-1029,SUP-106,2025-09-01,888,25.27
RC-000536,OFF-ST-1029,SUP-106,2025-10-27,867,25.27
RC-000537,OFF-ST-1029,SUP-106,2025-12-22,833,25.27
RC-000538,OFF-BI-1030,SUP-105,2023-02-13,63,27.76
RC-000539,OFF-BI-1030,SUP-105,2023-04-24,60,27.76
RC-000540,OFF-BI-1030,SUP-105,2023-07-03,58,27.76
RC-000541,OFF-BI-1030,SUP-105,2023-09-11,59,27.76
RC-000542,OFF-BI-1030,SUP-105,2023-11-20,61,27.76
RC-000543,OFF-BI-1030,SUP-105,2024-02-12,62,27.76
RC-000544,OFF-BI-1030,SUP-105,2024-05-06,65,27.76
RC-000545,OFF-BI-1030,SUP-105,2024-07-22,58,27.76
RC-000546,OFF-BI-1030,SUP-105,2024-09-30,60,27.76
RC-000547,OFF-BI-1030,SUP-105,2024-12-23,59,27.76
RC-000548,OFF-BI-1030,SUP-105,2025-03-10,60,27.76
RC-000549,OFF-BI-1030,SUP-105,2025-05-26,58,27.76
RC-000550,OFF-BI-1030,SUP-105,2025-08-11,58,27.76
RC-000551,OFF-BI-1030,SUP-105,2025-10-27,60,27.76
RC-000552,FUR-CH-1031,SUP-104,2023-03-13,199,255.65
RC-000553,FUR-CH-1031,SUP-104,2023-05-15,199,255.65
RC-000554,FUR-CH-1031,SUP-104,2023-07-17,201,255.65
RC-000555,FUR-CH-1031,SUP-104,2023-09-11,195,255.65
RC-000556,FUR-CH-1031,SUP-104,2023-11-06,195,255.65
RC-000557,FUR-CH-1031,SUP-104,2024-01-01,196,255.65
RC-000558,FUR-CH-1031,SUP-104,2024-03-04,207,255.65
RC-000559,FUR-CH-1031,SUP-104,2024-05-06,217,255.65
RC-000560,FUR-CH-1031,SUP-104,2024-07-08,200,255.65
RC-000561,FUR-CH-1031,SUP-104,2024-09-09,195,255.65
RC-000562,FUR-CH-1031,SUP-104,2024-11-04,196,255.65
RC-000563,FUR-CH-1031,SUP-104,2025-01-06,200,255.65
RC-000564,FUR-CH-1031,SUP-104,2025-03-10,205,255.65
RC-000565,FUR-CH-1031,SUP-104,2025-05-12,196,255.65
RC-000566,FUR-CH-1031,SUP-104,2025-07-21,207,255.65
RC-000567,FUR-CH-1031,SUP-104,2025-09-22,217,255.65
RC-000568,FUR-CH-1031,SUP-104,2025-11-24,194,255.65
RC-000569,OFF-AR-1032,SUP-107,2023-02-13,1224,17.24
RC-000570,OFF-AR-1032,SUP-107,2023-03-20,1095,17.24
RC-000571,OFF-AR-1032,SUP-107,2023-05-01,1263,17.24
RC-000572,OFF-AR-1032,SUP-107,2023-06-05,1103,17.24
RC-000573,OFF-AR-1032,SUP-107,2023-07-17,1264,17.24
RC-000574,OFF-AR-1032,SUP-107,2023-08-28,1264,17.24
RC-000575,OFF-AR-1032,SUP-107,2023-10-09,1266,17.24
RC-000576,OFF-AR-1032,SUP-107,2023-11-20,1241,17.24
RC-000577,OFF-AR-1032,SUP-107,2024-01-01,1263,17.24
RC-000578,OFF-AR-1032,SUP-107,2024-02-12,1220,17.24
RC-000579,OFF-AR-1032,SUP-107,2024-03-18,1103,17.24
RC-000580,OFF-AR-1032,SUP-107,2024-04-29,1241,17.24
RC-000581,OFF-AR-1032,SUP-107,2024-06-10,1242,17.24
RC-000582,OFF-AR-1032,SUP-107,2024-07-22,1213,17.24
RC-000583,OFF-AR-1032,SUP-107,2024-09-02,1273,17.24
RC-000584,OFF-AR-1032,SUP-107,2024-10-14,1243,17.24
RC-000585,OFF-AR-1032,SUP-107,2024-11-25,1207,17.24
RC-000586,OFF-AR-1032,SUP-107,2025-01-06,1276,17.24
RC-000587,OFF-AR-1032,SUP-107,2025-02-17,1243,17.24
RC-000588,OFF-AR-1032,SUP-107,2025-03-31,1254,17.24
RC-000589,OFF-AR-1032,SUP-107,2025-05-12,1230,17.24
RC-000590,OFF-AR-1032,SUP-107,2025-06-23,1232,17.24
RC-000591,OFF-AR-1032,SUP-107,2025-08-04,1291,17.24
RC-000592,OFF-AR-1032,SUP-107,2025-09-15,1262,17.24
RC-000593,OFF-AR-1032,SUP-107,2025-10-20,1096,17.24
RC-000594,OFF-AR-1032,SUP-107,2025-12-01,1289,17.24
RC-000595,TEC-CO-1033,SUP-114,2023-02-20,1079,402.18
RC-000596,TEC-CO-1033,SUP-114,2023-05-01,1090,402.18
RC-000597,TEC-CO-1033,SUP-114,2023-07-03,1004,402.18
RC-000598,TEC-CO-1033,SUP-114,2023-09-11,1090,402.18
RC-000599,TEC-CO-1033,SUP-114,2023-11-20,1063,402.18
RC-000600,TEC-CO-1033,SUP-114,2024-01-29,1048,402.18
RC-000601,TEC-CO-1033,SUP-114,2024-04-08,1079,402.18
RC-000602,TEC-CO-1033,SUP-114,2024-06-17,1079,402.18
RC-000603,TEC-CO-1033,SUP-114,2024-08-26,1107,402.18
RC-000604,TEC-CO-1033,SUP-114,2024-11-04,1076,402.18
RC-000605,TEC-CO-1033,SUP-114,2025-01-13,1108,402.18
RC-000606,TEC-CO-1033,SUP-114,2025-03-17,1005,402.18
RC-000607,TEC-CO-1033,SUP-114,2025-05-26,1084,402.18
RC-000608,TEC-CO-1033,SUP-114,2025-08-04,1105,402.18
RC-000609,TEC-CO-1033,SUP-114,2025-10-13,1093,402.18
RC-000610,TEC-CO-1033,SUP-114,2025-12-22,1075,402.18
RC-000611,OFF-AR-1034,SUP-104,2023-02-20,1009,8.65
RC-000612,OFF-AR-1034,SUP-104,2023-04-03,1067,8.65
RC-000613,OFF-AR-1034,SUP-104,2023-05-15,1039,8.65
RC-000614,OFF-AR-1034,SUP-104,2023-06-26,994,8.65
RC-000615,OFF-AR-1034,SUP-104,2023-08-07,1001,8.65
RC-000616,OFF-AR-1034,SUP-104,2023-09-18,1011,8.65
RC-000617,OFF-AR-1034,SUP-104,2023-10-30,1039,8.65
RC-000618,OFF-AR-1034,SUP-104,2023-12-11,987,8.65
RC-000619,OFF-AR-1034,SUP-104,2024-01-22,990,8.65
RC-000620,OFF-AR-1034,SUP-104,2024-03-11,1134,8.65
RC-000621,OFF-AR-1034,SUP-104,2024-04-22,1018,8.65
RC-000622,OFF-AR-1034,SUP-104,2024-06-03,997,8.65
RC-000623,OFF-AR-1034,SUP-104,2024-07-15,1076,8.65
RC-000624,OFF-AR-1034,SUP-104,2024-08-26,999,8.65
RC-000625,OFF-AR-1034,SUP-104,2024-10-07,1003,8.65
RC-000626,OFF-AR-1034,SUP-104,2024-11-18,1004,8.65
RC-000627,OFF-AR-1034,SUP-104,2024-12-30,1011,8.65
RC-000628,OFF-AR-1034,SUP-104,2025-02-10,1108,8.65
RC-000629,OFF-AR-1034,SUP-104,2025-03-24,1018,8.65
RC-000630,OFF-AR-1034,SUP-104,2025-05-05,1000,8.65
RC-000631,OFF-AR-1034,SUP-104,2025-06-16,1024,8.65
RC-000632,OFF-AR-1034,SUP-104,2025-07-28,1029,8.65
RC-000633,OFF-AR-1034,SUP-104,2025-09-08,1014,8.65
RC-000634,OFF-AR-1034,SUP-104,2025-10-20,1036,8.65
RC-000635,OFF-AR-1034,SUP-104,2025-12-08,1102,8.65
RC-000636,OFF-ST-1035,SUP-100,2023-02-20,1309,20.7
RC-000637,OFF-ST-1035,SUP-100,2023-04-03,1341,20.7
RC-000638,OFF-ST-1035,SUP-100,2023-05-15,1373,20.7
RC-000639,OFF-ST-1035,SUP-100,2023-06-26,1371,20.7
RC-000640,OFF-ST-1035,SUP-100,2023-08-07,1315,20.7
RC-000641,OFF-ST-1035,SUP-100,2023-09-18,1326,20.7
RC-000642,OFF-ST-1035,SUP-100,2023-10-30,1352,20.7
RC-000643,OFF-ST-1035,SUP-100,2023-12-11,1299,20.7
RC-000644,OFF-ST-1035,SUP-100,2024-01-22,1321,20.7
RC-000645,OFF-ST-1035,SUP-100,2024-03-04,1348,20.7
RC-000646,OFF-ST-1035,SUP-100,2024-04-15,1362,20.7
RC-000647,OFF-ST-1035,SUP-100,2024-05-27,1366,20.7
RC-000648,OFF-ST-1035,SUP-100,2024-07-08,1276,20.7
RC-000649,OFF-ST-1035,SUP-100,2024-08-19,1357,20.7
RC-000650,OFF-ST-1035,SUP-100,2024-09-30,1302,20.7
RC-000651,OFF-ST-1035,SUP-100,2024-11-11,1387,20.7
RC-000652,OFF-ST-1035,SUP-100,2024-12-16,1218,20.7
RC-000653,OFF-ST-1035,SUP-100,2025-01-27,1348,20.7
RC-000654,OFF-ST-1035,SUP-100,2025-03-10,1298,20.7
RC-000655,OFF-ST-1035,SUP-100,2025-04-21,1345,20.7
RC-000656,OFF-ST-1035,SUP-100,2025-06-02,1282,20.7
RC-000657,OFF-ST-1035,SUP-100,2025-07-14,1342,20.7
RC-000658,OFF-ST-1035,SUP-100,2025-08-25,1355,20.7
RC-000659,OFF-ST-1035,SUP-100,2025-10-06,1375,20.7
RC-000660,OFF-ST-1035,SUP-100,2025-11-17,1354,20.7
RC-000661,FUR-FU-1036,SUP-104,2023-02-20,73,343.44
RC-000662,FUR-FU-1036,SUP-104,2023-04-03,69,343.44
RC-000663,FUR-FU-1036,SUP-104,2023-05-15,81,343.44
RC-000664,FUR-FU-1036,SUP-104,2023-07-03,78,343.44
RC-000665,FUR-FU-1036,SUP-104,2023-08-14,74,343.44
RC-000666,FUR-FU-1036,SUP-104,2023-09-18,79,343.44
RC-000667,FUR-FU-1036,SUP-104,2023-10-23,69,343.44
RC-000668,FUR-FU-1036,SUP-104,2023-11-27,72,343.44
RC-000669,FUR-FU-1036,SUP-104,2024-01-08,72,343.44
RC-000670,FUR-FU-1036,SUP-104,2024-02-12,68,343.44
RC-000671,FUR-FU-1036,SUP-104,2024-03-18,70,343.44
RC-000672,FUR-FU-1036,SUP-104,2024-04-22,68,343.44
RC-000673,FUR-FU-1036,SUP-104,2024-05-27,70,343.44
RC-000674,FUR-FU-1036,SUP-104,2024-07-15,70,343.44
RC-000675,FUR-FU-1036,SUP-104,2024-08-26,74,343.44
RC-000676,FUR-FU-1036,SUP-104,2024-09-30,71,343.44
RC-000677,FUR-FU-1036,SUP-104,2024-11-04,67,343.44
RC-000678,FUR-FU-1036,SUP-104,2024-12-23,80,343.44
RC-000679,FUR-FU-1036,SUP-104,2025-01-27,74,343.44
RC-000680,FUR-FU-1036,SUP-104,2025-03-17,79,343.44
RC-000681,FUR-FU-1036,SUP-104,2025-04-21,76,343.44
RC-000682,FUR-FU-1036,SUP-104,2025-06-02,74,343.44
RC-000683,FUR-FU-1036,SUP-104,2025-07-14,72,343.44
RC-000684,FUR-FU-1036,SUP-104,2025-08-25,76,343.44
RC-000685,FUR-FU-1036,SUP-104,2025-10-13,77,343.44
RC-000686,FUR-FU-1036,SUP-104,2025-11-17,80,343.44
RC-000687,TEC-AC-1037,SUP-104,2023-02-27,26,175.89
RC-000688,TEC-AC-1037,SUP-104,2023-04-10,25,175.89
RC-000689,TEC-AC-1037,SUP-104,2023-06-12,27,175.89
RC-000690,TEC-AC-1037,SUP-104,2023-07-31,27,175.89
RC-000691,TEC-AC-1037,SUP-104,2023-09-18,25,175.89
RC-000692,TEC-AC-1037,SUP-104,2023-11-06,25,175.89
RC-000693,TEC-AC-1037,SUP-104,2024-01-01,27,175.89
RC-000694,TEC-AC-1037,SUP-104,2024-03-04,29,175.89
RC-000695,TEC-AC-1037,SUP-104,2024-04-22,28,175.89
RC-000696,TEC-AC-1037,SUP-104,2024-07-01,29,175.89
RC-000697,TEC-AC-1037,SUP-104,2024-08-12,26,175.89
RC-000698,TEC-AC-1037,SUP-104,2024-10-21,27,175.89
RC-000699,TEC-AC-1037,SUP-104,2024-12-16,27,175.89
RC-000700,TEC-AC-1037,SUP-104,2025-02-03,26,175.89
RC-000701,TEC-AC-1037,SUP-104,2025-04-21,28,175.89
RC-000702,TEC-AC-1037,SUP-104,2025-06-30,27,175.89
RC-000703,TEC-AC-1037,SUP-104,2025-08-11,28,175.89
RC-000704,TEC-AC-1037,SUP-104,2025-10-06,25,175.89
RC-000705,TEC-AC-1037,SUP-104,2025-12-08,26,175.89
RC-000706,OFF-LA-1038,SUP-108,2023-02-13,546,20.77
RC-000707,OFF-LA-1038,SUP-108,2023-03-27,510,20.77
RC-000708,OFF-LA-1038,SUP-108,2023-05-08,533,20.77
RC-000709,OFF-LA-1038,SUP-108,2023-06-19,509,20.77
RC-000710,OFF-LA-1038,SUP-108,2023-07-31,518,20.77
RC-000711,OFF-LA-1038,SUP-108,2023-09-11,528,20.77
RC-000712,OFF-LA-1038,SUP-108,2023-10-23,530,20.77
RC-000713,OFF-LA-1038,SUP-108,2023-12-04,519,20.77
RC-000714,OFF-LA-1038,SUP-108,2024-01-15,518,20.77
RC-000715,OFF-LA-1038,SUP-108,2024-02-26,510,20.77
RC-000716,OFF-LA-1038,SUP-108,2024-04-01,489,20.77
RC-000717,OFF-LA-1038,SUP-108,2024-05-13,515,20.77
RC-000718,OFF-LA-1038,SUP-108,2024-06-24,488,20.77
RC-000719,OFF-LA-1038,SUP-108,2024-08-05,501,20.77
RC-000720,OFF-LA-1038,SUP-108,2024-09-16,509,20.77
RC-000721,OFF-LA-1038,SUP-108,2024-10-28,567,20.77
RC-000722,OFF-LA-1038,SUP-108,2024-12-09,562,20.77
RC-000723,OFF-LA-1038,SUP-108,2025-01-20,518,20.77
RC-000724,OFF-LA-1038,SUP-108,2025-03-03,509,20.77
RC-000725,OFF-LA-1038,SUP-108,2025-04-14,490,20.77
RC-000726,OFF-LA-1038,SUP-108,2025-05-26,499,20.77
RC-000727,OFF-LA-1038,SUP-108,2025-07-07,500,20.77
RC-000728,OFF-LA-1038,SUP-108,2025-08-18,545,20.77
RC-000729,OFF-LA-1038,SUP-108,2025-09-29,519,20.77
RC-000730,OFF-LA-1038,SUP-108,2025-11-10,508,20.77
RC-000731,OFF-LA-1038,SUP-108,2025-12-22,525,20.77
RC-000732,FUR-TA-1039,SUP-108,2023-02-06,59,133.11
RC-000733,FUR-TA-1039,SUP-108,2023-03-20,59,133.11
RC-000734,FUR-TA-1039,SUP-108,2023-05-01,61,133.11
RC-000735,FUR-TA-1039,SUP-108,2023-06-05,63,133.11
RC-000736,FUR-TA-1039,SUP-108,2023-07-10,62,133.11
RC-000737,FUR-TA-1039,SUP-108,2023-08-21,68,133.11
RC-000738,FUR-TA-1039,SUP-108,2023-10-02,65,133.11
RC-000739,FUR-TA-1039,SUP-108,2023-11-13,71,133.11
RC-000740,FUR-TA-1039,SUP-108,2023-12-18,60,133.11
RC-000741,FUR-TA-1039,SUP-108,2024-01-22,63,133.11
RC-000742,FUR-TA-1039,SUP-108,2024-02-26,58,133.11
RC-000743,FUR-TA-1039,SUP-108,2024-03-25,58,133.11
RC-000744,FUR-TA-1039,SUP-108,2024-04-29,65,133.11
RC-000745,FUR-TA-1039,SUP-108,2024-06-03,66,133.11
RC-000746,FUR-TA-1039,SUP-108,2024-07-08,68,133.11
RC-000747,FUR-TA-1039,SUP-108,2024-08-12,65,133.11
RC-000748,FUR-TA-1039,SUP-108,2024-09-30,68,133.11
RC-000749,FUR-TA-1039,SUP-108,2024-11-04,61,133.11
RC-000750,FUR-TA-1039,SUP-108,2024-12-09,64,133.11
RC-000751,FUR-TA-1039,SUP-108,2025-01-13,60,133.11
RC-000752,FUR-TA-1039,SUP-108,2025-02-10,59,133.11
RC-000753,FUR-TA-1039,SUP-108,2025-03-10,63,133.11
RC-000754,FUR-TA-1039,SUP-108,2025-04-14,63,133.11
RC-000755,FUR-TA-1039,SUP-108,2025-05-19,63,133.11
RC-000756,FUR-TA-1039,SUP-108,2025-06-30,62,133.11
RC-000757,FUR-TA-1039,SUP-108,2025-08-04,61,133.11
RC-000758,FUR-TA-1039,SUP-108,2025-09-08,58,133.11
RC-000759,FUR-TA-1039,SUP-108,2025-10-13,58,133.11
RC-000760,FUR-TA-1039,SUP-108,2025-11-17,63,133.11
RC-000761,FUR-TA-1039,SUP-108,2025-12-22,58,133.11
RC-000762,TEC-CO-1040,SUP-113,2023-02-20,501,234.98
RC-000763,TEC-CO-1040,SUP-113,2023-03-27,451,234.98
RC-000764,TEC-CO-1040,SUP-113,2023-05-01,483,234.98
RC-000765,TEC-CO-1040,SUP-113,2023-06-05,509,234.98
RC-000766,TEC-CO-1040,SUP-113,2023-07-10,456,234.98
RC-000767,TEC-CO-1040,SUP-113,2023-08-14,530,234.98
RC-000768,TEC-CO-1040,SUP-113,2023-09-18,517,234.98
RC-000769,TEC-CO-1040,SUP-113,2023-10-23,458,234.98
RC-000770,TEC-CO-1040,SUP-113,2023-11-27,480,234.98
RC-000771,TEC-CO-1040,SUP-113,2024-01-01,470,234.98
RC-000772,TEC-CO-1040,SUP-113,2024-02-05,489,234.98
RC-000773,TEC-CO-1040,SUP-113,2024-03-11,522,234.98
RC-000774,TEC-CO-1040,SUP-113,2024-04-15,461,234.98
RC-000775,TEC-CO-1040,SUP-113,2024-05-20,501,234.98
RC-000776,TEC-CO-1040,SUP-113,2024-06-24,484,234.98
RC-000777,TEC-CO-1040,SUP-113,2024-07-29,504,234.98
RC-000778,TEC-CO-1040,SUP-113,2024-09-02,514,234.98
RC-000779,TEC-CO-1040,SUP-113,2024-10-07,492,234.98
RC-000780,TEC-CO-1040,SUP-113,2024-11-11,477,234.98
RC-000781,TEC-CO-1040,SUP-113,2024-12-16,469,234.98
RC-000782,TEC-CO-1040,SUP-113,2025-01-20,523,234.98
RC-000783,TEC-CO-1040,SUP-113,2025-02-24,494,234.98
RC-000784,TEC-CO-1040,SUP-113,2025-03-31,502,234.98
RC-000785,TEC-CO-1040,SUP-113,2025-05-05,484,234.98
RC-000786,TEC-CO-1040,SUP-113,2025-06-09,518,234.98
RC-000787,TEC-CO-1040,SUP-113,2025-07-14,475,234.98
RC-000788,TEC-CO-1040,SUP-113,2025-08-18,490,234.98
RC-000789,TEC-CO-1040,SUP-113,2025-09-22,499,234.98
RC-000790,TEC-CO-1040,SUP-113,2025-10-27,509,234.98
