Product ID,Product Name,Category,Sub-Category,Warehouse,Supplier ID,Unit Cost,Lead Time Days,Avg Daily Demand,Safety Stock,Reorder Point,Beginning Stock,Current Stock,Last Restock Date
TEC-MA-1211,Lexmark Printer,Technology,Machines,East DC,SUP-113,302.6,9,5.66,74,125,396,147,2025-10-13
FUR-TA-1212,Bush Somerset Table,Furniture,Tables,South DC,SUP-104,107.95,2,1.3,16,19,79,39,2025-11-17
OFF-BI-1213,GBC Binding System,Office Supplies,Binders,Central DC,SUP-111,22.68,11,32.44,454,811,1984,1251,2025-12-08
OFF-PA-1214,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-102,25.21,16,1.46,13,36,93,49,2025-12-01
OFF-LA-1215,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-100,15.05,18,17.7,106,425,1049,604,2025-12-08
OFF-LA-1216,Avery Labels,Office Supplies,Labels,East DC,SUP-112,25.31,9,21.82,175,371,1183,705,2025-10-20
FUR-FU-1217,Tenex Chairmat,Furniture,Furnishings,East DC,SUP-108,277.45,10,1.14,11,22,56,23,2025-10-20
OFF-PA-1218,HP Paper Ream,Office Supplies,Paper,Central DC,SUP-112,30.75,5,37.31,448,635,2132,2035,2025-11-17
TEC-MA-1219,Lexmark Printer,Technology,Machines,West DC,SUP-102,356.49,14,18.92,170,435,1083,577,2025-11-10
FUR-CH-1220,HON Executive Chair,Furniture,Chairs,Central DC,SUP-111,170.48,11,1.85,9,29,114,80,2025-12-22
FUR-TA-1221,Bush Somerset Table,Furniture,Tables,West DC,SUP-101,87.22,4,1.63,16,23,95,60,2025-12-01
FUR-CH-1222,HON Executive Chair,Furniture,Chairs,Central DC,SUP-105,260.76,21,0.7,8,23,51,13,2025-11-10
OFF-PA-1223,Boise Paper,Office Supplies,Paper,South DC,SUP-110,18.03,17,13.82,124,359,627,749,2025-12-01
OFF-BI-1224,Wilson Jones Binder,Office Supplies,Binders,Central DC,SUP-106,7.67,8,25.49,127,331,1815,694,2025-12-08
TEC-AC-1225,SanDisk Flash Drive,Technology,Accessories,West DC,SUP-104,499.69,6,1.84,24,35,103,66,2025-12-15
FUR-TA-1226,Bretford Conference Table,Furniture,Tables,East DC,SUP-100,173.01,16,4.05,20,85,244,104,2025-12-08
TEC-PH-1227,Cisco IP Phone,Technology,Phones,Central DC,SUP-103,162.89,3,2.93,32,41,172,145,2025-11-17
FUR-CH-1228,Global Task Chair,Furniture,Chairs,South DC,SUP-100,342.34,16,6.12,37,135,293,113,2025-11-24
OFF-ST-1229,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-112,25.66,7,10.93,153,230,508,480,2025-12-15
FUR-CH-1230,Hbada Office Chair,Furniture,Chairs,West DC,SUP-106,235.79,9,1.56,14,28,81,61,2025-11-03
OFF-BI-1231,Wilson Jones Binder,Office Supplies,Binders,Central DC,SUP-101,8.46,2,14.47,101,130,671,33,2025-11-03
OFF-ST-1232,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-109,21.57,5,17.8,196,285,1269,444,2025-11-17
FUR-BO-1233,O'Sullivan Bookcase,Furniture,Bookcases,West DC,SUP-101,101.27,4,5.04,55,75,368,64,2025-11-10
FUR-BO-1234,O'Sullivan Bookcase,Furniture,Bookcases,West DC,SUP-102,175.89,15,1.38,14,35,88,38,2025-11-10
TEC-AC-1235,Kensington Keyboard,Technology,Accessories,East DC,SUP-103,353.58,4,1.72,9,16,88,87,2025-12-15
OFF-PA-1236,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-110,19.85,16,5.83,29,122,326,79,2025-11-24
TEC-PH-1237,Apple iPhone,Technology,Phones,Central DC,SUP-103,140.0,4,4.9,39,59,255,59,2025-09-22
TEC-PH-1238,Apple iPhone,Technology,Phones,East DC,SUP-107,548.45,18,3.18,25,82,218,161,2025-12-15
OFF-BI-1239,Avery Binder,Office Supplies,Binders,South DC,SUP-102,10.69,13,67.0,603,1474,3556,940,2025-10-13
TEC-CO-1240,Canon Copier,Technology,Copiers,South DC,SUP-101,222.2,2,1.16,15,17,71,32,2025-11-03
OFF-LA-1241,Avery Labels,Office Supplies,Labels,Central DC,SUP-111,7.31,10,20.45,123,327,1396,683,2025-11-17
FUR-BO-1242,O'Sullivan Bookcase,Furniture,Bookcases,West DC,SUP-111,137.52,13,3.15,19,60,147,192,2025-12-08
TEC-CO-1243,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-109,406.36,3,2.47,17,24,188,68,2025-12-08
TEC-MA-1244,Cubify 3D Printer,Technology,Machines,East DC,SUP-108,520.44,7,5.8,70,111,324,448,2025-12-22
OFF-ST-1245,Iris File Box,Office Supplies,Storage,Central DC,SUP-100,28.72,18,5.04,50,141,353,116,2025-11-03
FUR-TA-1246,Bretford Conference Table,Furniture,Tables,South DC,SUP-102,229.1,14,1.7,22,46,87,31,2025-10-06
TEC-AC-1247,Kensington Keyboard,Technology,Accessories,Central DC,SUP-109,508.63,2,12.63,101,126,687,707,2025-11-17
FUR-CH-1248,Hbada Office Chair,Furniture,Chairs,West DC,SUP-105,220.64,21,1.49,12,43,108,38,2025-12-08
TEC-MA-1249,Lexmark Printer,Technology,Machines,Central DC,SUP-113,160.9,8,2.27,23,41,155,68,2025-11-03
TEC-PH-1250,Cisco IP Phone,Technology,Phones,South DC,SUP-113,563.01,11,2.44,32,59,181,50,2025-12-01
TEC-AC-1251,Kensington Keyboard,Technology,Accessories,Central DC,SUP-101,401.75,2,1.3,16,19,65,42,2025-11-24
OFF-ST-1252,Iris File Box,Office Supplies,Storage,South DC,SUP-110,12.9,17,4.15,58,129,283,130,2025-12-01
FUR-BO-1253,Bush Cubix Bookcase,Furniture,Bookcases,South DC,SUP-100,124.78,20,1.07,13,34,82,47,2025-12-08
OFF-LA-1254,Hon Label Maker Tape,Office Supplies,Labels,Central DC,SUP-110,17.86,14,21.65,260,563,1023,636,2025-10-27
FUR-CH-1255,Hbada Office Chair,Furniture,Chairs,South DC,SUP-107,219.83,17,2.23,31,69,121,89,2025-12-08
FUR-FU-1256,Tenex Chairmat,Furniture,Furnishings,West DC,SUP-114,117.87,16,3.91,35,98,263,164,2025-12-22
FUR-TA-1257,Bretford Conference Table,Furniture,Tables,Central DC,SUP-107,106.79,17,3.85,19,84,201,145,2025-12-15
OFF-AR-1258,Bic Pens,Office Supplies,Art,Central DC,SUP-102,8.27,17,19.85,278,615,1315,453,2025-11-03
OFF-LA-1259,Avery Labels,Office Supplies,Labels,South DC,SUP-104,15.33,2,25.35,254,305,1273,343,2025-10-06
FUR-BO-1260,Bush Cubix Bookcase,Furniture,Bookcases,Central DC,SUP-100,135.71,16,0.85,5,19,68,44,2025-12-22
OFF-LA-1261,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-106,15.68,9,8.08,57,130,433,369,2025-12-08
OFF-ST-1262,SimpleHouseware Bin,Office Supplies,Storage,Central DC,SUP-110,12.92,18,10.27,92,277,508,672,2025-12-15
TEC-MA-1263,Lexmark Printer,Technology,Machines,Central DC,SUP-111,446.73,9,8.5,110,186,421,202,2025-10-06
TEC-CO-1264,Canon Copier,Technology,Copiers,East DC,SUP-107,277.32,15,2.24,13,47,108,22,2025-11-03
OFF-PA-1265,Boise Paper,Office Supplies,Paper,East DC,SUP-110,13.31,14,11.93,119,286,661,204,2025-10-20
FUR-CH-1266,Global Task Chair,Furniture,Chairs,Central DC,SUP-101,306.01,5,0.93,9,14,72,58,2025-12-15
TEC-CO-1267,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-107,517.61,17,6.78,88,203,351,167,2025-10-06
TEC-MA-1268,Zebra Label Printer,Technology,Machines,South DC,SUP-101,462.36,5,5.33,27,54,271,52,2025-11-24
OFF-PA-1269,HP Paper Ream,Office Supplies,Paper,Central DC,SUP-111,10.87,11,9.98,100,210,744,196,2025-11-24
OFF-PA-1270,Xerox Paper Ream,Office Supplies,Paper,Central DC,SUP-107,23.13,14,30.2,423,846,1696,2745,2025-12-22
FUR-FU-1271,Eldon Desk Lamp,Furniture,Furnishings,East DC,SUP-100,122.98,19,4.18,50,129,256,262,2025-11-24
OFF-LA-1272,Avery Labels,Office Supplies,Labels,East DC,SUP-107,21.57,16,10.92,120,295,638,766,2025-12-01
OFF-LA-1273,Hon Label Maker Tape,Office Supplies,Labels,Central DC,SUP-111,26.46,13,1.85,18,42,105,43,2025-12-01
OFF-BI-1274,Wilson Jones Binder,Office Supplies,Binders,Central DC,SUP-100,25.41,17,11.8,118,319,560,433,2025-12-08
FUR-FU-1275,Tenex Chairmat,Furniture,Furnishings,Central DC,SUP-104,196.81,2,3.34,43,50,205,255,2025-12-08
FUR-FU-1276,Eldon Desk Lamp,Furniture,Furnishings,West DC,SUP-100,205.54,19,2.37,26,71,140,131,2025-11-24
FUR-CH-1277,Global Task Chair,Furniture,Chairs,South DC,SUP-106,153.44,10,3.13,19,50,161,54,2025-11-03
TEC-MA-1278,Zebra Label Printer,Technology,Machines,South DC,SUP-109,196.42,5,12.71,76,140,768,370,2025-11-03
TEC-PH-1279,Samsung Galaxy,Technology,Phones,South DC,SUP-110,397.65,15,3.81,50,107,253,113,2025-10-06
OFF-BI-1280,Avery Binder,Office Supplies,Binders,East DC,SUP-110,14.46,15,11.14,145,312,818,652,2025-11-24
TEC-CO-1281,Canon Copier,Technology,Copiers,West DC,SUP-102,260.68,15,3.7,18,74,257,132,2025-11-03
FUR-BO-1282,Sauder Bookcase,Furniture,Bookcases,East DC,SUP-100,131.31,19,6.79,68,197,385,351,2025-11-24
TEC-MA-1283,Lexmark Printer,Technology,Machines,South DC,SUP-100,460.97,17,0.51,6,15,34,12,2025-10-27
TEC-AC-1284,Kensington Keyboard,Technology,Accessories,East DC,SUP-102,223.53,16,5.72,29,121,354,335,2025-12-08
FUR-TA-1285,Bush Somerset Table,Furniture,Tables,South DC,SUP-113,200.32,9,1.15,7,17,84,37,2025-12-08
OFF-PA-1286,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-112,27.73,6,25.15,201,352,1690,703,2025-11-03
OFF-AR-1287,Newell Highlighters,Office Supplies,Art,South DC,SUP-113,11.66,8,26.85,322,537,1804,1303,2025-12-08
OFF-AR-1288,Sharpie Markers,Office Supplies,Art,East DC,SUP-108,12.23,8,21.83,218,393,1140,1126,2025-11-24
FUR-BO-1289,Bush Cubix Bookcase,Furniture,Bookcases,East DC,SUP-104,198.27,6,0.53,7,10,44,10,2025-11-10
OFF-LA-1290,Hon Label Maker Tape,Office Supplies,Labels,West DC,SUP-113,8.72,12,13.61,163,326,740,669,2025-11-24
OFF-ST-1291,SimpleHouseware Bin,Office Supplies,Storage,West DC,SUP-110,25.88,16,25.42,356,763,1200,1278,2025-10-27
OFF-AR-1292,Newell Highlighters,Office Supplies,Art,Central DC,SUP-108,21.19,7,8.55,77,137,612,595,2025-11-24
FUR-BO-1293,Sauder Bookcase,Furniture,Bookcases,Central DC,SUP-110,291.53,14,1.29,6,24,84,26,2025-12-01
FUR-BO-1294,Sauder Bookcase,Furniture,Bookcases,East DC,SUP-113,100.4,8,1.94,14,30,135,71,2025-12-08
OFF-PA-1295,HP Paper Ream,Office Supplies,Paper,South DC,SUP-105,21.44,22,30.64,245,919,1414,820,2025-11-10
FUR-FU-1296,Tenex Chairmat,Furniture,Furnishings,East DC,SUP-105,286.16,19,2.46,27,74,182,175,2025-12-01
OFF-BI-1297,Avery Binder,Office Supplies,Binders,South DC,SUP-107,27.9,17,14.42,101,346,784,881,2025-12-08
OFF-BI-1298,Avery Binder,Office Supplies,Binders,South DC,SUP-101,28.17,2,8.51,102,119,490,171,2025-10-27
OFF-LA-1299,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-100,19.56,20,5.27,26,131,316,7,2025-11-10
FUR-FU-1300,Tenex Chairmat,Furniture,Furnishings,Central DC,SUP-107,331.78,17,2.38,26,66,153,242,2025-12-15
FUR-FU-1301,Tenex Chairmat,Furniture,Furnishings,Central DC,SUP-108,326.2,10,0.36,4,8,27,23,2025-12-15
TEC-CO-1302,Hewlett Packard Copier,Technology,Copiers,West DC,SUP-101,535.89,2,18.13,254,290,1310,551,2025-11-17
OFF-BI-1303,Avery Binder,Office Supplies,Binders,South DC,SUP-113,25.54,11,16.57,232,414,1065,974,2025-12-22
TEC-AC-1304,Logitech Mouse,Technology,Accessories,Central DC,SUP-105,302.86,22,16.06,177,530,792,1043,2025-12-22
FUR-TA-1305,Bretford Conference Table,Furniture,Tables,West DC,SUP-102,104.24,13,0.7,6,15,41,32,2025-12-08
FUR-TA-1306,Bush Somerset Table,Furniture,Tables,East DC,SUP-108,173.32,9,0.99,13,22,55,61,2025-12-01
OFF-AR-1307,Bic Pens,Office Supplies,Art,Central DC,SUP-112,19.06,7,62.46,562,999,4252,1070,2025-11-03
OFF-PA-1308,Boise Paper,Office Supplies,Paper,West DC,SUP-111,28.48,9,2.96,36,63,165,229,2025-12-01
OFF-ST-1309,SimpleHouseware Bin,Office Supplies,Storage,East DC,SUP-101,17.82,3,25.83,258,335,1167,1797,2025-12-15
OFF-PA-1310,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-112,23.44,8,15.96,192,320,1090,299,2025-10-20
TEC-CO-1311,Canon Copier,Technology,Copiers,Central DC,SUP-101,311.36,2,7.15,43,57,363,125,2025-11-24
FUR-FU-1312,Advantus Task Lamp,Furniture,Furnishings,Central DC,SUP-106,298.82,12,1.33,15,31,77,99,2025-12-22
OFF-PA-1313,Boise Paper,Office Supplies,Paper,South DC,SUP-112,28.26,8,2.13,28,45,131,39,2025-11-10
OFF-AR-1314,Newell Highlighters,Office Supplies,Art,East DC,SUP-111,17.42,12,8.11,65,162,427,505,2025-12-22
OFF-AR-1315,Sharpie Markers,Office Supplies,Art,East DC,SUP-103,19.77,6,13.18,92,171,769,350,2025-12-01
OFF-PA-1316,Boise Paper,Office Supplies,Paper,East DC,SUP-107,18.63,14,10.56,74,222,786,75,2025-11-10
FUR-BO-1317,Sauder Bookcase,Furniture,Bookcases,West DC,SUP-102,117.66,16,2.27,11,47,148,72,2025-12-01
OFF-AR-1318,Bic Pens,Office Supplies,Art,South DC,SUP-102,26.12,14,22.86,206,526,1331,1500,2025-12-15
OFF-AR-1319,Bic Pens,Office Supplies,Art,West DC,SUP-112,18.25,9,34.49,414,724,1902,1017,2025-11-10
OFF-PA-1320,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-102,30.44,16,16.51,99,363,847,877,2025-11-10
FUR-FU-1321,Advantus Task Lamp,Furniture,Furnishings,West DC,SUP-112,301.92,5,5.08,56,81,244,288,2025-11-10
FUR-CH-1322,HON Executive Chair,Furniture,Chairs,South DC,SUP-108,314.28,11,4.05,57,102,252,289,2025-12-01
FUR-BO-1323,Sauder Bookcase,Furniture,Bookcases,Central DC,SUP-112,112.77,5,1.07,12,17,55,56,2025-12-01
OFF-LA-1324,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-114,9.32,17,16.17,194,469,1040,691,2025-11-10
FUR-BO-1325,O'Sullivan Bookcase,Furniture,Bookcases,South DC,SUP-113,175.33,12,1.6,21,40,115,73,2025-11-24
OFF-LA-1326,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-109,25.76,2,7.18,72,86,328,297,2025-12-15
TEC-PH-1327,Apple iPhone,Technology,Phones,East DC,SUP-102,307.68,14,2.9,17,58,188,102,2025-11-03
OFF-AR-1328,Newell Highlighters,Office Supplies,Art,West DC,SUP-110,14.34,16,5.19,31,114,327,223,2025-11-03
TEC-AC-1329,SanDisk Flash Drive,Technology,Accessories,South DC,SUP-103,303.23,7,2.3,18,34,129,19,2025-11-17
OFF-AR-1330,Sharpie Markers,Office Supplies,Art,Central DC,SUP-102,16.83,14,5.65,34,113,395,336,2025-12-01
TEC-CO-1331,Canon Copier,Technology,Copiers,West DC,SUP-103,495.83,5,6.9,76,110,516,177,2025-11-24
FUR-CH-1332,Global Task Chair,Furniture,Chairs,Central DC,SUP-105,310.89,18,2.42,29,73,167,49,2025-11-10
TEC-MA-1333,Lexmark Printer,Technology,Machines,Central DC,SUP-105,162.27,19,11.16,123,335,552,355,2025-11-24
OFF-LA-1334,Avery Labels,Office Supplies,Labels,South DC,SUP-113,29.35,11,10.97,132,253,499,298,2025-11-17
OFF-PA-1335,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-105,18.67,21,3.71,26,104,198,359,2025-12-22
TEC-PH-1336,Samsung Galaxy,Technology,Phones,East DC,SUP-110,427.93,15,8.12,57,179,606,73,2025-10-20
OFF-LA-1337,Avery Labels,Office Supplies,Labels,Central DC,SUP-108,29.01,7,13.17,66,158,901,734,2025-11-17
OFF-BI-1338,Avery Binder,Office Supplies,Binders,East DC,SUP-104,8.97,5,13.07,78,143,972,715,2025-12-01
OFF-ST-1339,Fellowes Storage Box,Office Supplies,Storage,West DC,SUP-104,22.38,3,15.14,136,181,1080,83,2025-10-27
TEC-MA-1340,Zebra Label Printer,Technology,Machines,Central DC,SUP-111,150.97,9,7.11,85,149,503,235,2025-11-24
OFF-LA-1341,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-111,23.47,13,7.21,58,152,373,344,2025-11-10
OFF-BI-1342,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-104,14.63,5,26.47,344,476,1620,478,2025-11-24
TEC-PH-1343,Samsung Galaxy,Technology,Phones,Central DC,SUP-110,324.04,16,1.8,23,52,124,75,2025-10-27
OFF-PA-1344,Xerox Paper Ream,Office Supplies,Paper,Central DC,SUP-113,22.25,10,17.97,234,414,1083,350,2025-10-20
TEC-AC-1345,Logitech Mouse,Technology,Accessories,East DC,SUP-110,414.56,18,14.59,160,423,662,602,2025-11-03
OFF-ST-1346,SimpleHouseware Bin,Office Supplies,Storage,Central DC,SUP-113,28.22,10,9.25,120,212,615,533,2025-11-24
OFF-PA-1347,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-102,26.26,17,6.26,88,194,324,364,2025-12-22
OFF-ST-1348,SimpleHouseware Bin,Office Supplies,Storage,Central DC,SUP-109,11.5,4,27.16,244,353,1798,192,2025-11-17
FUR-TA-1349,Chromcraft Round Table,Furniture,Tables,South DC,SUP-106,285.17,8,1.39,10,21,79,95,2025-12-01
FUR-FU-1350,Eldon Desk Lamp,Furniture,Furnishings,West DC,SUP-109,184.76,2,1.55,9,12,100,30,2025-12-08
OFF-LA-1351,Avery Labels,Office Supplies,Labels,West DC,SUP-106,7.81,12,19.58,137,372,1239,1046,2025-11-24
FUR-TA-1352,Chromcraft Round Table,Furniture,Tables,East DC,SUP-112,227.17,5,1.73,10,19,97,114,2025-12-15
TEC-CO-1353,Canon Copier,Technology,Copiers,Central DC,SUP-104,324.87,4,6.0,42,66,443,155,2025-11-03
TEC-CO-1354,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-114,428.97,16,2.94,38,85,158,57,2025-11-10
FUR-CH-1355,HON Executive Chair,Furniture,Chairs,South DC,SUP-110,228.05,14,3.05,24,67,164,62,2025-10-06
TEC-AC-1356,Logitech Mouse,Technology,Accessories,East DC,SUP-107,271.36,17,4.99,30,115,269,317,2025-12-22
TEC-CO-1357,Canon Copier,Technology,Copiers,West DC,SUP-100,363.24,19,6.4,32,154,479,81,2025-12-01
TEC-CO-1358,Canon Copier,Technology,Copiers,Central DC,SUP-100,550.69,20,3.27,26,91,169,56,2025-11-03
OFF-ST-1359,Iris File Box,Office Supplies,Storage,West DC,SUP-108,29.31,7,12.12,133,218,720,947,2025-12-08
OFF-LA-1360,Hon Label Maker Tape,Office Supplies,Labels,West DC,SUP-110,7.25,15,10.9,87,251,713,609,2025-11-24
TEC-PH-1361,Samsung Galaxy,Technology,Phones,West DC,SUP-103,292.81,5,2.56,36,49,151,74,2025-12-08
OFF-ST-1362,SimpleHouseware Bin,Office Supplies,Storage,West DC,SUP-108,8.81,11,5.02,60,115,336,115,2025-10-13
TEC-MA-1363,Cubify 3D Printer,Technology,Machines,Central DC,SUP-113,313.15,11,4.56,27,77,279,34,2025-11-10
TEC-AC-1364,Kensington Keyboard,Technology,Accessories,East DC,SUP-100,174.53,18,12.3,135,356,645,228,2025-11-03
TEC-PH-1365,Cisco IP Phone,Technology,Phones,West DC,SUP-112,202.07,7,4.37,31,62,241,155,2025-12-15
OFF-PA-1366,Boise Paper,Office Supplies,Paper,South DC,SUP-109,14.19,2,27.7,305,360,1307,657,2025-11-17
OFF-ST-1367,Iris File Box,Office Supplies,Storage,Central DC,SUP-100,22.66,17,29.78,238,744,1822,2122,2025-11-24
TEC-MA-1368,Lexmark Printer,Technology,Machines,West DC,SUP-103,372.75,7,4.6,46,78,318,88,2025-11-24
TEC-PH-1369,Apple iPhone,Technology,Phones,West DC,SUP-112,317.92,7,2.3,28,44,171,34,2025-11-17
OFF-PA-1370,Xerox Paper Ream,Office Supplies,Paper,Central DC,SUP-100,25.85,19,19.39,194,562,1420,920,2025-12-08
OFF-AR-1371,Bic Pens,Office Supplies,Art,Central DC,SUP-111,12.53,9,6.2,31,87,414,81,2025-10-27
OFF-LA-1372,Avery Labels,Office Supplies,Labels,Central DC,SUP-100,29.18,19,10.09,71,263,499,583,2025-11-17
OFF-ST-1373,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-110,11.56,16,36.24,507,1087,2361,952,2025-12-01
OFF-BI-1374,GBC Binding System,Office Supplies,Binders,West DC,SUP-105,21.49,18,16.09,209,499,1147,956,2025-12-22
OFF-BI-1375,Avery Binder,Office Supplies,Binders,South DC,SUP-104,30.28,5,24.68,271,394,1510,936,2025-12-15
OFF-LA-1376,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-100,21.53,17,38.94,273,935,2341,2491,2025-12-08
TEC-PH-1377,Apple iPhone,Technology,Phones,West DC,SUP-109,514.58,2,5.84,35,47,274,197,2025-10-27
TEC-PH-1378,Apple iPhone,Technology,Phones,West DC,SUP-114,141.91,13,11.67,82,234,612,828,2025-12-01
OFF-PA-1379,Boise Paper,Office Supplies,Paper,West DC,SUP-100,14.93,17,13.95,84,321,1009,508,2025-12-15
OFF-LA-1380,Avery Labels,Office Supplies,Labels,South DC,SUP-107,23.65,14,50.63,456,1165,3093,4374,2025-12-22
OFF-AR-1381,Newell Highlighters,Office Supplies,Art,East DC,SUP-102,9.4,16,19.67,177,492,1343,1579,2025-12-15
FUR-TA-1382,Bush Somerset Table,Furniture,Tables,South DC,SUP-103,316.76,7,5.95,83,125,326,287,2025-12-22
FUR-CH-1383,Global Task Chair,Furniture,Chairs,Central DC,SUP-114,277.78,17,1.29,8,30,67,54,2025-10-27
OFF-BI-1384,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-102,24.77,16,14.43,159,390,784,663,2025-12-22
OFF-AR-1385,Sharpie Markers,Office Supplies,Art,West DC,SUP-110,12.65,17,13.74,151,385,719,263,2025-10-20
TEC-AC-1386,SanDisk Flash Drive,Technology,Accessories,West DC,SUP-111,347.89,13,3.6,50,97,174,88,2025-10-13
TEC-CO-1387,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-112,544.51,5,6.42,83,115,332,247,2025-10-27
TEC-PH-1388,Apple iPhone,Technology,Phones,Central DC,SUP-107,535.22,18,3.15,25,82,238,154,2025-12-08
FUR-TA-1389,Bretford Conference Table,Furniture,Tables,Central DC,SUP-100,113.92,16,1.05,6,23,75,60,2025-11-17
TEC-MA-1390,Cubify 3D Printer,Technology,Machines,Central DC,SUP-102,373.47,13,2.95,41,79,220,37,2025-11-17
FUR-CH-1391,Global Task Chair,Furniture,Chairs,East DC,SUP-112,199.49,5,2.26,20,31,165,26,2025-10-06
TEC-CO-1392,Canon Copier,Technology,Copiers,Central DC,SUP-103,416.67,3,2.41,19,26,164,31,2025-11-24
FUR-FU-1393,Tenex Chairmat,Furniture,Furnishings,East DC,SUP-103,174.06,3,1.67,22,27,117,139,2025-12-22
OFF-PA-1394,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-106,20.4,10,2.21,18,40,144,95,2025-12-08
OFF-AR-1395,Newell Highlighters,Office Supplies,Art,Central DC,SUP-107,14.85,17,13.31,106,332,724,596,2025-12-01
OFF-AR-1396,Bic Pens,Office Supplies,Art,Central DC,SUP-101,27.7,2,9.95,119,139,572,251,2025-11-24
OFF-PA-1397,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-100,20.24,16,5.19,52,135,270,267,2025-12-08
OFF-AR-1398,Newell Highlighters,Office Supplies,Art,Central DC,SUP-105,11.8,19,6.2,62,180,321,401,2025-12-22
OFF-ST-1399,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-104,20.7,6,15.95,144,240,1185,899,2025-12-22
OFF-AR-1000,Newell Highlighters,Office Supplies,Art,West DC,SUP-104,22.62,2,9.59,134,153,648,266,2025-11-17
OFF-PA-1001,Boise Paper,Office Supplies,Paper,South DC,SUP-103,16.91,4,2.16,19,28,154,156,2025-12-22
FUR-CH-1002,Hbada Office Chair,Furniture,Chairs,East DC,SUP-106,208.42,11,1.86,15,35,111,3,2025-11-03
OFF-ST-1003,Iris File Box,Office Supplies,Storage,East DC,SUP-111,7.23,9,8.73,79,158,520,346,2025-11-17
OFF-BI-1004,GBC Binding System,Office Supplies,Binders,Central DC,SUP-105,17.76,21,23.03,138,622,1041,430,2025-12-01
TEC-CO-1005,Canon Copier,Technology,Copiers,South DC,SUP-111,223.05,10,3.32,43,76,217,173,2025-11-10
OFF-PA-1006,Boise Paper,Office Supplies,Paper,East DC,SUP-114,13.38,16,13.5,135,351,977,437,2025-11-10
TEC-AC-1007,Kensington Keyboard,Technology,Accessories,West DC,SUP-101,545.2,4,7.85,47,78,405,115,2025-12-01
FUR-FU-1009,Eldon Desk Lamp,Furniture,Furnishings,South DC,SUP-108,309.07,8,2.46,32,52,118,94,2025-12-08
FUR-TA-1010,Chromcraft Round Table,Furniture,Tables,West DC,SUP-109,290.16,2,3.04,33,39,172,113,2025-11-17
FUR-BO-1011,Sauder Bookcase,Furniture,Bookcases,East DC,SUP-104,252.7,5,1.73,14,23,100,29,2025-10-06
TEC-MA-1012,Cubify 3D Printer,Technology,Machines,Central DC,SUP-114,230.85,17,0.72,9,21,45,49,2025-12-15
OFF-PA-1013,HP Paper Ream,Office Supplies,Paper,East DC,SUP-104,18.66,5,6.78,34,68,358,37,2025-11-17
FUR-CH-1014,HON Executive Chair,Furniture,Chairs,Central DC,SUP-112,174.98,9,4.38,39,78,215,67,2025-10-13
OFF-BI-1015,Wilson Jones Binder,Office Supplies,Binders,Central DC,SUP-100,26.98,19,9.78,127,313,729,221,2025-11-17
OFF-PA-1016,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-110,10.06,18,3.74,22,89,188,152,2025-12-22
FUR-BO-1017,O'Sullivan Bookcase,Furniture,Bookcases,South DC,SUP-109,136.15,5,2.73,25,39,169,146,2025-11-17
FUR-TA-1018,Bretford Conference Table,Furniture,Tables,West DC,SUP-113,335.3,9,0.9,9,17,61,24,2025-10-20
