Sales Key,Order ID,Order Date,Customer ID,Product ID,Sales,Quantity,Discount,Profit
1168,US-2024-101167,2024-07-15,CU-10101,OFF-ST-1367,336.05,11,0.0,55.07
1169,US-2024-101168,2025-12-30,CU-10066,OFF-AR-1368,254.95,11,0.3,86.72
1170,US-2024-101169,2025-11-25,CU-10046,OFF-LA-1369,92.36,4,0.0,28.65
1171,US-2024-101170,2023-09-01,CU-10053,OFF-ST-1370,37.45,2,0.3,7.98
1172,US-2024-101171,2023-08-14,CU-10101,OFF-AR-1371,174.56,4,0.2,50.85
1173,US-2024-101172,2023-03-18,CU-10100,TEC-CO-1372,6011.39,7,0.0,828.04
1174,US-2024-101173,2023-07-31,CU-10032,FUR-FU-1373,1510.68,4,0.0,98.23
1175,US-2024-101174,2023-01-26,CU-10041,TEC-PH-1374,3587.88,6,0.0,648.69
1176,US-2024-101175,2024-11-17,CU-10077,OFF-AR-1375,265.9,5,0.0,33.22
1177,US-2024-101176,2025-03-28,CU-10023,OFF-AR-1376,210.26,8,0.15,17.37
1178,US-2024-101177,2023-07-29,CU-10073,OFF-BI-1377,150.28,10,0.15,45.48
1179,US-2024-101178,2023-05-20,CU-10092,TEC-PH-1378,2016.28,10,0.15,245.85
1180,US-2024-101179,2023-09-23,CU-10016,TEC-AC-1379,2264.15,4,0.1,390.43
1181,US-2024-101180,2024-08-07,CU-10055,FUR-CH-1380,1909.84,8,0.0,-161.43
1182,US-2024-101181,2025-04-28,CU-10065,TEC-PH-1381,3157.31,4,0.1,125.63
1183,US-2024-101182,2023-08-07,CU-10014,TEC-PH-1382,5500.11,10,0.3,214.14
1184,US-2024-101183,2025-04-11,CU-10017,OFF-BI-1383,197.92,4,0.0,54.44
1185,US-2024-101184,2024-01-24,CU-10037,FUR-BO-1384,773.34,3,0.0,33.33
1186,US-2024-101185,2023-08-29,CU-10088,TEC-PH-1385,7991.68,13,0.1,1335.45
1187,US-2024-101186,2025-10-06,CU-10014,OFF-ST-1386,137.94,11,0.0,36.67
1188,US-2024-101187,2024-05-28,CU-10092,OFF-BI-1387,606.96,12,0.0,89.44
1189,US-2024-101188,2024-11-02,CU-10012,FUR-CH-1388,4261.62,11,0.0,748.5
1190,US-2024-101189,2023-10-19,CU-10116,TEC-MA-1389,8874.53,13,0.2,964.86
1191,US-2024-101190,2023-02-11,CU-10118,TEC-MA-1390,6191.06,12,0.4,845.19
1192,US-2024-101191,2024-02-03,CU-10040,TEC-PH-1391,5082.21,9,0.0,630.05
1193,US-2024-101192,2025-06-22,CU-10048,TEC-AC-1392,5098.25,12,0.1,274.09
1194,US-2024-101193,2025-10-29,CU-10053,OFF-ST-1393,75.68,4,0.0,21.45
1195,US-2024-101194,2023-12-31,CU-10052,TEC-MA-1394,4941.0,8,0.1,119.79
1196,US-2024-101195,2023-02-13,CU-10067,OFF-AR-1395,559.44,12,0.0,186.73
1197,US-2024-101196,2025-05-25,CU-10040,OFF-LA-1396,225.32,5,0.1,73.43
1198,US-2024-101197,2025-05-07,CU-10085,OFF-ST-1397,98.77,6,0.1,19.68
1199,US-2024-101198,2025-01-15,CU-10096,OFF-PA-1398,47.62,1,0.0,16.72
1200,US-2024-101199,2024-04-14,CU-10076,TEC-AC-1399,6630.72,12,0.0,900.89
1201,US-2024-101200,2024-06-07,CU-10035,OFF-AR-1000,261.52,8,0.3,53.51
1202,US-2024-101201,2025-02-11,CU-10080,TEC-MA-1001,2120.38,6,0.15,73.52
1203,US-2024-101202,2024-12-20,CU-10057,OFF-ST-1002,73.32,3,0.0,12.73
1204,US-2024-101203,2025-09-05,CU-10034,TEC-MA-1003,1585.76,2,0.0,407.47
1205,US-2024-101204,2025-08-03,CU-10101,TEC-PH-1004,6001.2,9,0.0,1095.75
1206,US-2024-101205,2025-08-25,CU-10020,TEC-AC-1005,4606.96,8,0.0,799.0
1207,US-2024-101206,2024-06-08,CU-10110,OFF-BI-1006,74.11,3,0.2,7.29
1208,US-2024-101207,2025-09-07,CU-10108,TEC-PH-1007,2948.88,6,0.0,252.64
1209,US-2024-101208,2025-01-09,CU-10090,OFF-AR-1008,83.79,3,0.0,22.68
1210,US-2024-101209,2023-04-02,CU-10038,TEC-PH-1009,2204.6,5,0.0,-10.14
1211,US-2024-101210,2025-10-27,CU-10034,TEC-PH-1010,7324.5,11,0.2,1771.72
1212,US-2024-101211,2023-03-09,CU-10092,OFF-PA-1011,16.69,1,0.1,1.79
1213,US-2024-101212,2023-09-12,CU-10061,FUR-BO-1012,1332.42,3,0.0,-119.1
1214,US-2024-101213,2023-08-21,CU-10063,FUR-CH-1013,1618.75,10,0.3,240.05
1215,US-2024-101214,2025-06-28,CU-10004,TEC-AC-1014,545.46,1,0.2,140.18
1216,US-2024-101215,2024-01-04,CU-10095,TEC-AC-1015,2836.4,8,0.0,441.72
1217,US-2024-101216,2024-07-26,CU-10038,OFF-LA-1016,82.59,3,0.0,8.69
1218,US-2024-101217,2023-12-06,CU-10036,FUR-TA-1017,586.11,3,0.0,70.71
1219,US-2024-101218,2025-07-20,CU-10106,FUR-BO-1018,2236.25,7,0.2,-137.38
1220,US-2024-101219,2025-06-18,CU-10087,FUR-BO-1019,1004.14,2,0.0,57.24
1221,US-2024-101220,2024-07-28,CU-10044,OFF-BI-1020,46.1,2,0.0,13.15
1222,US-2024-101221,2024-05-10,CU-10029,FUR-FU-1021,4352.14,11,0.1,137.78
1223,US-2024-101222,2025-03-11,CU-10077,FUR-FU-1022,2235.3,7,0.2,87.03
1224,US-2024-101223,2025-07-25,CU-10062,OFF-ST-1023,249.7,11,0.0,53.0
1225,US-2024-101224,2025-04-28,CU-10104,OFF-ST-1024,398.64,8,0.0,62.21
1226,US-2024-101225,2024-01-29,CU-10102,FUR-TA-1025,781.83,3,0.0,146.61
1227,US-2024-101226,2024-01-16,CU-10107,FUR-BO-1026,1531.32,6,0.0,124.48
1228,US-2024-101227,2025-01-13,CU-10083,TEC-MA-1027,6437.47,13,0.0,1419.18
1229,US-2024-101228,2025-07-22,CU-10079,TEC-MA-1028,6764.04,10,0.15,1100.19
1230,US-2024-101229,2024-05-02,CU-10066,TEC-CO-1029,2410.43,8,0.2,-64.49
1231,US-2024-101230,2025-12-01,CU-10005,FUR-TA-1030,438.98,2,0.0,-42.05
1232,US-2024-101231,2025-06-11,CU-10077,OFF-PA-1031,226.2,12,0.0,62.8
1233,US-2024-101232,2024-03-14,CU-10108,TEC-AC-1032,2893.32,6,0.0,-56.03
1234,US-2024-101233,2024-08-03,CU-10061,OFF-PA-1033,79.08,3,0.0,22.06
1235,US-2024-101234,2023-03-14,CU-10018,TEC-MA-1034,484.5,1,0.0,6.78
1236,US-2024-101235,2025-03-16,CU-10101,FUR-FU-1035,951.48,2,0.0,156.79
1237,US-2024-101236,2024-06-01,CU-10081,TEC-PH-1036,6775.2,9,0.0,679.05
1238,US-2024-101237,2023-10-25,CU-10101,TEC-PH-1037,2423.88,4,0.0,399.04
1239,US-2024-101238,2024-05-23,CU-10042,OFF-PA-1038,85.02,2,0.0,13.4
1240,US-2024-101239,2024-03-31,CU-10091,TEC-MA-1039,5891.8,9,0.15,85.96
1241,US-2024-101240,2025-11-15,CU-10118,FUR-BO-1040,2173.54,8,0.1,25.49
1242,US-2024-101241,2023-03-24,CU-10005,TEC-PH-1041,5739.61,8,0.15,1151.53
1243,US-2024-101242,2025-04-26,CU-10045,FUR-TA-1042,1585.62,9,0.0,171.04
1244,US-2024-101243,2025-10-16,CU-10030,FUR-FU-1043,345.16,1,0.2,18.76
1245,US-2024-101244,2024-06-07,CU-10051,TEC-CO-1044,1931.0,5,0.0,-28.62
1246,US-2024-101245,2024-06-25,CU-10050,OFF-PA-1045,230.83,8,0.4,41.59
1247,US-2024-101246,2024-11-13,CU-10042,FUR-BO-1046,1527.0,12,0.0,41.53
1248,US-2024-101247,2024-11-04,CU-10081,OFF-AR-1047,200.52,5,0.15,38.04
1249,US-2024-101248,2025-06-04,CU-10001,FUR-BO-1048,831.79,2,0.15,127.82
1250,US-2024-101249,2024-05-29,CU-10045,OFF-AR-1049,297.25,7,0.2,41.6
1251,US-2024-101250,2025-09-03,CU-10082,FUR-BO-1050,2794.1,10,0.0,548.78
1252,US-2024-101251,2024-05-02,CU-10092,OFF-ST-1051,401.12,8,0.0,86.68
1253,US-2024-101252,2025-09-08,CU-10072,TEC-MA-1052,2269.36,8,0.0,172.4
1254,US-2024-101253,2024-10-11,CU-10049,OFF-ST-1053,49.09,1,0.0,16.67
1255,US-2024-101254,2025-07-08,CU-10027,OFF-AR-1054,116.88,8,0.0,33.68
1256,US-2024-101255,2023-10-18,CU-10062,TEC-PH-1055,8499.26,11,0.0,836.0
1257,US-2024-101256,2024-12-02,CU-10094,OFF-ST-1056,160.96,4,0.0,52.8
1258,US-2024-101257,2025-09-18,CU-10112,FUR-CH-1057,5040.95,13,0.1,779.63
1259,US-2024-101258,2023-05-06,CU-10051,OFF-BI-1058,262.02,6,0.0,64.97
1260,US-2024-101259,2023-08-08,CU-10084,TEC-CO-1059,427.23,1,0.0,72.34
1261,US-2024-101260,2023-10-16,CU-10115,OFF-PA-1060,548.96,12,0.15,74.18
1262,US-2024-101261,2025-06-05,CU-10094,TEC-PH-1061,4350.42,9,0.0,366.3
1263,US-2024-101262,2025-03-31,CU-10092,FUR-FU-1062,2189.12,4,0.0,-152.49
1264,US-2024-101263,2023-03-16,CU-10095,FUR-BO-1063,1327.62,7,0.15,208.77
1265,US-2024-101264,2025-09-20,CU-10039,OFF-PA-1064,298.98,11,0.0,81.37
1266,US-2024-101265,2023-07-31,CU-10052,OFF-LA-1065,371.79,9,0.0,51.51
1267,US-2024-101266,2023-02-04,CU-10088,OFF-AR-1066,548.35,12,0.15,50.97
1268,US-2024-101267,2023-07-31,CU-10016,OFF-BI-1067,107.6,5,0.2,21.15
1269,US-2024-101268,2025-11-06,CU-10025,OFF-PA-1068,201.7,5,0.0,74.27
1270,US-2024-101269,2023-01-27,CU-10006,TEC-MA-1069,4267.75,9,0.3,456.17
1271,US-2024-101270,2024-06-06,CU-10019,TEC-MA-1070,346.68,1,0.0,87.92
1272,US-2024-101271,2025-06-26,CU-10112,TEC-MA-1071,8049.91,13,0.2,239.12
1273,US-2024-101272,2023-11-30,CU-10049,TEC-PH-1072,1136.55,3,0.0,254.36
1274,US-2024-101273,2025-09-12,CU-10048,OFF-LA-1073,233.97,11,0.0,24.68
1275,US-2024-101274,2023-04-29,CU-10071,OFF-ST-1074,118.48,8,0.0,20.78
1276,US-2024-101275,2025-07-22,CU-10097,OFF-AR-1075,214.76,13,0.0,53.21
1277,US-2024-101276,2024-04-01,CU-10090,OFF-ST-1076,161.52,10,0.2,29.58
1278,US-2024-101277,2024-09-11,CU-10026,TEC-CO-1077,4167.2,11,0.15,599.26
1279,US-2024-101278,2025-06-23,CU-10048,TEC-MA-1078,1215.28,4,0.0,240.37
1280,US-2024-101279,2023-02-01,CU-10086,OFF-ST-1079,479.52,9,0.0,76.69
1281,US-2024-101280,2025-03-09,CU-10110,FUR-BO-1080,1802.03,13,0.1,227.73
1282,US-2024-101281,2024-11-08,CU-10088,OFF-ST-1081,199.08,9,0.0,14.03
1283,US-2024-101282,2025-02-27,CU-10003,OFF-BI-1082,303.98,8,0.1,22.02
1284,US-2024-101283,2024-11-27,CU-10009,OFF-BI-1083,361.98,9,0.0,98.01
1285,US-2024-101284,2024-01-12,CU-10013,OFF-BI-1084,254.15,10,0.15,74.22
1286,US-2024-101285,2023-12-15,CU-10085,FUR-TA-1085,5882.91,11,0.0,1058.76
1287,US-2024-101286,2023-01-06,CU-10112,OFF-AR-1086,27.0,1,0.15,4.52
1288,US-2024-101287,2024-03-10,CU-10008,OFF-PA-1087,68.94,3,0.0,7.45
1289,US-2024-101288,2025-08-22,CU-10010,TEC-MA-1088,5214.57,7,0.1,-131.74
1290,US-2024-101289,2023-10-21,CU-10112,OFF-ST-1089,316.33,7,0.0,38.85
1291,US-2024-101290,2025-07-25,CU-10039,TEC-MA-1090,1669.32,4,0.0,223.23
1292,US-2024-101291,2025-05-26,CU-10054,TEC-CO-1091,4444.31,11,0.1,335.29
1293,US-2024-101292,2025-07-02,CU-10103,OFF-BI-1092,113.76,9,0.0,20.83
1294,US-2024-101293,2023-07-18,CU-10021,OFF-AR-1093,248.62,11,0.4,40.85
1295,US-2024-101294,2025-04-10,CU-10097,FUR-FU-1094,1198.26,7,0.1,167.1
1296,US-2024-101295,2025-01-24,CU-10043,OFF-PA-1095,218.4,13,0.0,45.24
1297,US-2024-101296,2025-12-20,CU-10055,TEC-AC-1096,2572.75,6,0.3,579.89
1298,US-2024-101297,2023-08-07,CU-10042,TEC-CO-1097,7817.58,9,0.0,1504.59
1299,US-2024-101298,2025-11-12,CU-10114,OFF-BI-1098,225.88,6,0.15,72.28
1300,US-2024-101299,2023-11-09,CU-10070,TEC-AC-1099,3640.64,9,0.5,283.1
1301,US-2024-101300,2023-08-21,CU-10077,OFF-PA-1100,118.02,3,0.0,23.54
1302,US-2024-101301,2024-07-08,CU-10090,FUR-CH-1101,5664.2,13,0.1,718.77
1303,US-2024-101302,2023-08-03,CU-10051,FUR-CH-1102,2295.2,10,0.0,-154.31
1304,US-2024-101303,2025-09-14,CU-10104,TEC-MA-1103,2519.31,3,0.0,2.91
1305,US-2024-101304,2023-07-16,CU-10117,TEC-MA-1104,2510.83,7,0.0,72.31
1306,US-2024-101305,2024-08-30,CU-10034,TEC-PH-1105,7437.15,9,0.0,1689.01
1307,US-2024-101306,2023-07-04,CU-10045,OFF-BI-1106,426.03,11,0.0,75.02
1308,US-2024-101307,2023-10-30,CU-10058,OFF-PA-1107,539.52,12,0.0,192.41
1309,US-2024-101308,2025-04-02,CU-10067,FUR-CH-1108,6009.35,13,0.1,-208.2
1310,US-2024-101309,2024-01-18,CU-10072,OFF-BI-1109,407.44,8,0.0,70.66
1311,US-2024-101310,2024-10-11,CU-10049,FUR-FU-1110,2469.1,5,0.0,147.04
1312,US-2024-101311,2025-11-27,CU-10040,TEC-CO-1111,240.08,1,0.15,36.33
1313,US-2024-101312,2024-10-31,CU-10069,FUR-TA-1112,436.11,2,0.3,29.36
1314,US-2024-101313,2025-04-19,CU-10115,FUR-TA-1113,3592.36,10,0.15,-8.77
1315,US-2024-101314,2024-09-07,CU-10080,OFF-BI-1114,192.0,10,0.0,15.92
1316,US-2024-101315,2025-11-29,CU-10071,FUR-FU-1115,2440.03,6,0.2,-7.13
1317,US-2024-101316,2025-07-29,CU-10020,FUR-TA-1116,386.21,1,0.0,-11.04
1318,US-2024-101317,2023-10-14,CU-10042,OFF-PA-1117,88.72,2,0.1,10.1
1319,US-2024-101318,2025-09-02,CU-10048,OFF-AR-1118,168.9,10,0.0,12.7
1320,US-2024-101319,2023-08-08,CU-10083,OFF-BI-1119,97.68,4,0.15,8.93
1321,US-2024-101320,2024-11-04,CU-10064,TEC-PH-1120,9839.18,13,0.0,1664.4
1322,US-2024-101321,2024-12-03,CU-10003,OFF-BI-1121,544.28,11,0.0,116.53
1323,US-2024-101322,2023-01-13,CU-10082,OFF-PA-1122,227.4,12,0.0,19.78
1324,US-2024-101323,2025-02-25,CU-10107,FUR-TA-1123,5682.0,12,0.0,634.88
1325,US-2024-101324,2023-11-20,CU-10004,TEC-PH-1124,627.39,1,0.0,116.55
1326,US-2024-101325,2024-06-18,CU-10013,OFF-LA-1125,221.06,8,0.2,34.61
1327,US-2024-101326,2023-07-23,CU-10110,TEC-MA-1126,2294.3,5,0.0,488.36
1328,US-2024-101327,2023-01-08,CU-10067,FUR-CH-1127,562.98,3,0.0,54.17
1329,US-2024-101328,2024-09-19,CU-10088,FUR-BO-1128,467.78,2,0.0,59.61
1330,US-2024-101329,2023-10-11,CU-10041,OFF-LA-1129,269.91,9,0.0,45.75
1331,US-2024-101330,2025-02-22,CU-10054,TEC-AC-1130,1734.18,7,0.0,126.54
1332,US-2024-101331,2025-06-13,CU-10046,OFF-ST-1131,153.2,10,0.0,11.32
1333,US-2024-101332,2024-02-02,CU-10077,TEC-AC-1132,526.53,3,0.3,126.81
1334,US-2024-101333,2025-02-06,CU-10113,OFF-AR-1133,82.34,3,0.2,27.01
1335,US-2024-101334,2023-12-22,CU-10063,OFF-ST-1134,30.36,2,0.15,2.35
1336,US-2024-101335,2024-04-02,CU-10091,OFF-BI-1135,302.5,10,0.0,62.81
1337,US-2024-101336,2024-02-29,CU-10104,FUR-TA-1136,148.7,1,0.2,-7.01
1338,US-2024-101337,2023-06-19,CU-10042,TEC-MA-1137,4546.85,9,0.1,-81.26
1339,US-2024-101338,2025-01-02,CU-10068,FUR-TA-1138,2534.5,8,0.3,4.47
1340,US-2024-101339,2023-04-08,CU-10066,OFF-AR-1139,550.0,10,0.0,71.88
1341,US-2024-101340,2024-08-10,CU-10074,OFF-LA-1140,256.5,9,0.0,82.15
1342,US-2024-101341,2024-11-26,CU-10043,FUR-CH-1141,2882.25,7,0.0,441.37
1343,US-2024-101342,2023-02-12,CU-10074,OFF-ST-1142,55.82,2,0.0,6.93
1344,US-2024-101343,2025-05-29,CU-10060,OFF-ST-1143,376.65,9,0.0,36.24
1345,US-2024-101344,2023-06-08,CU-10105,OFF-AR-1144,316.2,6,0.0,105.61
1346,US-2024-101345,2024-08-09,CU-10113,TEC-PH-1145,3177.6,4,0.0,344.83
1347,US-2024-101346,2024-03-01,CU-10078,OFF-LA-1146,657.0,12,0.0,150.72
1348,US-2024-101347,2025-05-16,CU-10072,TEC-CO-1147,1706.34,3,0.0,409.23
1349,US-2024-101348,2025-03-05,CU-10053,FUR-BO-1148,839.44,2,0.15,-19.86
1350,US-2024-101349,2023-01-26,CU-10004,OFF-PA-1149,92.16,5,0.1,27.21
1351,US-2024-101350,2024-10-10,CU-10042,FUR-FU-1150,284.89,1,0.0,3.53
1352,US-2024-101351,2025-02-27,CU-10077,OFF-AR-1151,266.37,6,0.15,60.81
1353,US-2024-101352,2025-11-11,CU-10073,TEC-AC-1152,9129.89,12,0.1,2371.83
1354,US-2024-101353,2025-08-22,CU-10106,OFF-BI-1153,132.12,4,0.0,18.59
1355,US-2024-101354,2025-09-09,CU-10026,OFF-LA-1154,195.04,4,0.0,70.66
1356,US-2024-101355,2023-03-22,CU-10113,OFF-BI-1155,260.87,6,0.1,52.06
1357,US-2024-101356,2023-05-12,CU-10098,OFF-AR-1156,347.6,11,0.0,111.55
1358,US-2024-101357,2024-04-03,CU-10085,OFF-LA-1157,278.04,6,0.0,86.87
1359,US-2024-101358,2025-08-03,CU-10104,TEC-CO-1158,1116.52,4,0.0,37.85
1360,US-2024-101359,2024-08-12,CU-10084,OFF-BI-1159,326.19,9,0.1,117.37
1361,US-2024-101360,2024-06-06,CU-10115,TEC-PH-1160,5155.2,8,0.0,521.95
1362,US-2024-101361,2025-07-14,CU-10059,OFF-PA-1161,306.77,11,0.3,63.4
1363,US-2024-101362,2025-12-07,CU-10069,FUR-TA-1162,1805.44,4,0.1,-155.31
1364,US-2024-101363,2025-11-17,CU-10039,FUR-TA-1163,598.31,3,0.15,31.59
1365,US-2024-101364,2025-11-24,CU-10018,FUR-BO-1164,1509.35,6,0.3,-42.39
1366,US-2024-101365,2023-01-03,CU-10008,OFF-BI-1165,54.43,3,0.1,9.94
1367,US-2024-101366,2025-01-12,CU-10064,OFF-PA-1166,488.76,12,0.0,115.22
1368,US-2024-101367,2024-07-03,CU-10039,TEC-CO-1167,766.32,3,0.0,99.81
1369,US-2024-101368,2025-12-01,CU-10068,OFF-LA-1168,45.59,2,0.1,6.69
1370,US-2024-101369,2024-06-29,CU-10106,OFF-LA-1169,91.14,3,0.0,33.45
1371,US-2024-101370,2023-02-18,CU-10085,OFF-AR-1170,236.64,8,0.0,86.09
1372,US-2024-101371,2023-03-17,CU-10118,OFF-BI-1171,395.5,10,0.0,34.76
1373,US-2024-101372,2024-03-18,CU-10095,TEC-AC-1172,4443.12,11,0.1,862.79
1374,US-2024-101373,2025-07-28,CU-10067,TEC-MA-1173,9900.84,12,0.0,309.19
1375,US-2024-101374,2024-09-22,CU-10049,TEC-MA-1174,2996.19,9,0.0,541.76
1376,US-2024-101375,2025-11-18,CU-10013,OFF-ST-1175,477.25,13,0.15,143.47
1377,US-2024-101376,2023-11-28,CU-10087,OFF-ST-1176,175.28,4,0.0,50.59
1378,US-2024-101377,2025-07-25,CU-10027,FUR-TA-1177,3832.4,11,0.0,271.46
1379,US-2024-101378,2024-08-28,CU-10072,TEC-MA-1178,841.68,2,0.0,82.6
1380,US-2024-101379,2024-12-13,CU-10042,OFF-AR-1179,124.95,7,0.15,44.29
1381,US-2024-101380,2023-08-12,CU-10070,OFF-ST-1180,94.2,3,0.0,26.29
1382,US-2024-101381,2024-01-13,CU-10094,FUR-FU-1181,2046.56,8,0.0,-146.98
1383,US-2024-101382,2025-06-22,CU-10062,OFF-LA-1182,18.57,1,0.0,3.88
1384,US-2024-101383,2023-01-18,CU-10015,OFF-AR-1183,417.52,8,0.0,93.42
1385,US-2024-101384,2023-09-08,CU-10040,OFF-AR-1184,271.21,7,0.1,73.5
1386,US-2024-101385,2023-08-23,CU-10008,OFF-BI-1185,162.76,4,0.0,43.45
1387,US-2024-101386,2024-12-20,CU-10097,TEC-AC-1186,2149.98,6,0.0,-3.15
1388,US-2024-101387,2025-06-01,CU-10013,TEC-PH-1187,4021.89,9,0.1,1007.47
1389,US-2024-101388,2024-03-06,CU-10077,TEC-CO-1188,4212.6,5,0.0,777.34
1390,US-2024-101389,2025-08-19,CU-10020,TEC-AC-1189,1557.2,2,0.0,143.06
1391,US-2024-101390,2023-10-03,CU-10021,FUR-TA-1190,6033.56,13,0.0,-64.36
1392,US-2024-101391,2024-11-04,CU-10053,OFF-ST-1191,319.6,10,0.0,32.68
1393,US-2024-101392,2023-11-13,CU-10047,OFF-ST-1192,137.0,10,0.0,11.74
1394,US-2024-101393,2024-01-11,CU-10033,FUR-FU-1193,3732.8,10,0.0,298.05
1395,US-2024-101394,2024-06-21,CU-10102,OFF-AR-1194,169.11,9,0.0,11.97
1396,US-2024-101395,2023-10-22,CU-10087,OFF-BI-1195,422.25,9,0.1,42.61
1397,US-2024-101396,2024-08-14,CU-10008,TEC-CO-1196,4411.27,13,0.15,745.08
1398,US-2024-101397,2025-08-08,CU-10104,TEC-MA-1197,4394.83,11,0.0,121.65
1399,US-2024-101398,2024-12-16,CU-10076,TEC-AC-1198,3150.17,12,0.15,32.8
1400,US-2024-101399,2025-03-20,CU-10016,OFF-BI-1199,104.4,2,0.0,23.0
1401,US-2025-101400,2025-10-24,CU-10003,OFF-LA-1200,105.75,3,0.0,32.69
1402,US-2025-101401,2025-03-22,CU-10083,FUR-FU-1201,1876.64,4,0.1,-166.24
1403,US-2025-101402,2025-07-18,CU-10022,TEC-AC-1202,1112.72,4,0.1,261.19
1404,US-2025-101403,2025-03-08,CU-10051,TEC-PH-1203,368.14,2,0.15,28.99
1405,US-2025-101404,2025-07-09,CU-10024,OFF-AR-1204,83.44,2,0.0,27.53
1406,US-2025-101405,2023-03-09,CU-10005,TEC-PH-1205,3270.05,6,0.2,174.31
1407,US-2025-101406,2023-08-06,CU-10102,OFF-PA-1206,301.18,11,0.0,86.59
1408,US-2025-101407,2024-09-11,CU-10094,TEC-CO-1207,4128.8,10,0.0,504.81
1409,US-2025-101408,2025-12-13,CU-10108,TEC-PH-1208,5390.21,7,0.0,863.38
1410,US-2025-101409,2023-05-14,CU-10061,TEC-PH-1209,1263.16,2,0.0,-8.72
1411,US-2025-101410,2024-07-17,CU-10047,TEC-MA-1210,5037.89,13,0.0,337.11
1412,US-2025-101411,2025-06-25,CU-10031,OFF-ST-1211,377.85,11,0.0,56.71
1413,US-2025-101412,2023-08-25,CU-10052,FUR-CH-1212,986.16,4,0.3,-9.7
1414,US-2025-101413,2024-02-17,CU-10098,FUR-FU-1213,3138.47,8,0.15,146.42
1415,US-2025-101414,2025-08-22,CU-10035,OFF-BI-1214,23.43,1,0.2,7.57
1416,US-2025-101415,2025-08-06,CU-10104,FUR-CH-1215,2387.11,11,0.0,298.04
1417,US-2025-101416,2025-12-27,CU-10039,FUR-FU-1216,1959.48,9,0.0,53.29
1418,US-2025-101417,2023-06-22,CU-10020,TEC-MA-1217,3855.05,5,0.0,330.33
1419,US-2025-101418,2025-10-04,CU-10037,OFF-ST-1218,207.94,8,0.15,39.49
1420,US-2025-101419,2025-11-10,CU-10106,OFF-PA-1219,125.4,3,0.0,23.4
1421,US-2025-101420,2023-06-22,CU-10089,FUR-TA-1220,307.26,2,0.0,12.86
1422,US-2025-101421,2025-09-02,CU-10048,FUR-CH-1221,228.46,2,0.1,40.98
1423,US-2025-101422,2025-07-07,CU-10077,OFF-LA-1222,51.76,2,0.4,15.71
1424,US-2025-101423,2023-02-10,CU-10081,FUR-BO-1223,2053.37,11,0.0,-31.93
1425,US-2025-101424,2025-05-26,CU-10024,OFF-ST-1224,189.04,4,0.1,67.74
1426,US-2025-101425,2023-01-28,CU-10000,FUR-FU-1225,3653.37,9,0.0,240.24
1427,US-2025-101426,2023-09-06,CU-10084,TEC-MA-1226,8757.2,10,0.0,860.53
1428,US-2025-101427,2025-04-04,CU-10007,OFF-AR-1227,78.64,2,0.2,13.79
1429,US-2025-101428,2025-09-23,CU-10041,OFF-PA-1228,16.94,1,0.15,3.12
1430,US-2025-101429,2025-04-08,CU-10108,OFF-AR-1229,489.7,10,0.0,151.86
1431,US-2025-101430,2025-04-02,CU-10041,FUR-BO-1230,960.36,2,0.0,176.91
1432,US-2025-101431,2025-09-10,CU-10088,OFF-ST-1231,678.47,13,0.0,173.71
1433,US-2025-101432,2023-05-17,CU-10091,TEC-AC-1232,2749.5,5,0.0,685.19
1434,US-2025-101433,2024-02-16,CU-10014,OFF-LA-1233,17.26,1,0.15,3.3
1435,US-2025-101434,2024-05-04,CU-10019,OFF-ST-1234,455.1,10,0.0,121.76
1436,US-2025-101435,2024-03-23,CU-10056,TEC-MA-1235,215.51,1,0.0,47.04
1437,US-2025-101436,2023-03-29,CU-10010,OFF-BI-1236,77.67,7,0.5,9.25
1438,US-2025-101437,2023-06-05,CU-10064,OFF-BI-1237,67.41,5,0.4,14.09
1439,US-2025-101438,2023-01-02,CU-10081,OFF-ST-1238,49.56,3,0.0,14.67
1440,US-2025-101439,2023-09-16,CU-10087,OFF-PA-1239,277.2,7,0.2,20.23
1441,US-2025-101440,2025-12-06,CU-10017,OFF-ST-1240,182.16,6,0.0,61.49
1442,US-2025-101441,2025-02-15,CU-10007,OFF-PA-1241,286.26,6,0.0,100.46
1443,US-2025-101442,2024-01-31,CU-10073,OFF-ST-1242,174.96,9,0.1,30.86
1444,US-2025-101443,2025-08-09,CU-10005,OFF-AR-1243,295.85,8,0.1,87.18
1445,US-2025-101444,2025-01-01,CU-10045,FUR-BO-1244,257.94,2,0.5,-13.62
1446,US-2025-101445,2024-12-06,CU-10019,TEC-PH-1245,1435.68,2,0.0,132.06
1447,US-2025-101446,2025-10-22,CU-10008,OFF-ST-1246,50.64,1,0.0,6.06
1448,US-2025-101447,2024-08-06,CU-10080,OFF-ST-1247,156.31,6,0.15,25.06
1449,US-2025-101448,2024-12-18,CU-10081,TEC-AC-1248,6050.03,7,0.0,842.7
1450,US-2025-101449,2023-01-27,CU-10053,TEC-PH-1249,4399.22,9,0.4,617.43
1451,US-2025-101450,2024-09-28,CU-10070,FUR-TA-1250,234.14,1,0.0,-7.4
1452,US-2025-101451,2024-05-07,CU-10096,TEC-CO-1251,7460.64,12,0.0,1887.81
1453,US-2025-101452,2024-10-21,CU-10067,OFF-ST-1252,45.57,1,0.0,7.24
1454,US-2025-101453,2025-11-13,CU-10051,FUR-BO-1253,227.89,1,0.5,22.3
